Country Code;City;Location;Coordinates;Pollutant;Source Name;Unit;Value;Last Updated;Country Label
 139.605556;NO2;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 139.427778;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 139.427778;NOX;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 129.86;NO2;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 130.149444;NO2;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 139.9625;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 139.9625;SO2;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 139.7075;NOX;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 134.546111;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 139.966944;SO2;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 140.768889;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 139.353611;NOX;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 136.672222;NO2;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 139.585833;NO;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 139.608889;NO2;japan-soramame;ppm;0.008;2024-03-10T13:30:00+05:30;Japan
 139.551389;NOX;japan-soramame;ppm;0.007;2024-03-10T13:30:00+05:30;Japan
 139.486111;NOX;japan-soramame;ppm;0.005;2024-03-10T13:30:00+05:30;Japan
 139.611667;PM2.5;japan-soramame;µg/m³;9.0;2024-03-10T13:30:00+05:30;Japan
 139.708333;PM2.5;japan-soramame;µg/m³;4.0;2024-03-10T13:30:00+05:30;Japan
 139.631667;NOX;japan-soramame;ppm;0.005;2024-03-10T13:30:00+05:30;Japan
 139.558333;PM2.5;japan-soramame;µg/m³;3.0;2024-03-10T13:30:00+05:30;Japan
 139.880556;NO2;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 136.731111;NO2;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 131.863333;NO;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 134.011389;NOX;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 134.011389;NO2;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 136.743056;PM2.5;japan-soramame;µg/m³;0.0;2024-03-10T13:30:00+05:30;Japan
 137.672778;NOX;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 139.741667;CO;japan-soramame;ppm;0.2;2024-03-10T13:30:00+05:30;Japan
 133.949167;SO2;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 133.909167;SO2;japan-soramame;ppm;0.004;2024-03-10T13:30:00+05:30;Japan
 132.221111;PM2.5;japan-soramame;µg/m³;10.0;2024-03-10T13:30:00+05:30;Japan
 130.775833;NOX;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 130.775833;PM2.5;japan-soramame;µg/m³;10.0;2024-03-10T13:30:00+05:30;Japan
 135.38;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 138.558056;CO;japan-soramame;ppm;0.3;2024-03-10T13:30:00+05:30;Japan
 136.165;PM2.5;japan-soramame;µg/m³;4.0;2024-03-10T13:30:00+05:30;Japan
 141.359167;NOX;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 140.015833;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 136.9175;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 140.288611;NO2;japan-soramame;ppm;0.0;2024-03-07T12:30:00+05:30;Japan
 135.791944;SO2;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 130.373889;PM2.5;japan-soramame;µg/m³;11.0;2024-03-10T13:30:00+05:30;Japan
 135.262778;NO2;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 134.986389;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 130.400833;CO;japan-soramame;ppm;0.2;2024-03-10T13:30:00+05:30;Japan
 130.436111;PM2.5;japan-soramame;µg/m³;10.0;2024-03-10T13:30:00+05:30;Japan
 130.429444;NOX;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 140.130278;NO2;japan-soramame;ppm;0.004;2024-03-10T13:30:00+05:30;Japan
 140.085278;NOX;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 136.7825;NO;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 141.875;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 141.172222;NO2;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 139.653611;NOX;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 134.165278;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 139.559167;SO2;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 131.001667;NO2;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 139.409167;NOX;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 140.121667;SO2;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 139.977222;NO;japan-soramame;ppm;0.001;2024-03-10T13:30:00+05:30;Japan
 139.996111;NO2;japan-soramame;ppm;0.004;2024-03-10T13:30:00+05:30;Japan
 135.31999999999996;NOX;japan-soramame;ppm;0.014;2024-03-10T13:30:00+05:30;Japan
 141.691944;PM2.5;japan-soramame;µg/m³;7.0;2024-03-10T13:30:00+05:30;Japan
 141.540833;NO2;japan-soramame;ppm;0.007;2024-03-10T13:30:00+05:30;Japan
 139.791667;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 139.432222;NO2;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 139.495;CO;japan-soramame;ppm;0.2;2024-03-10T13:30:00+05:30;Japan
 135.344167;CO;japan-soramame;ppm;0.3;2024-03-10T13:30:00+05:30;Japan
 135.343889;NO2;japan-soramame;ppm;0.005;2024-03-10T13:30:00+05:30;Japan
 130.016389;NO;japan-soramame;ppm;0.0;2024-03-10T13:30:00+05:30;Japan
 130.016389;NOX;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 131.133056;NOX;japan-soramame;ppm;0.005;2024-03-10T13:30:00+05:30;Japan
 137.351389;NOX;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 131.580556;NO2;japan-soramame;ppm;0.003;2024-03-10T13:30:00+05:30;Japan
 137.450833;PM2.5;japan-soramame;µg/m³;6.0;2024-03-10T13:30:00+05:30;Japan
 137.346944;SO2;japan-soramame;ppm;0.002;2024-03-10T13:30:00+05:30;Japan
 137.143056;CO;japan-soramame;ppm;0.3;2024-03-10T13:30:00+05:30;Japan
 139.798611;PM2.5;japan-soramame;µg/m³;2.0;2024-03-10T13:30:00+05:30;Japan
 135.279444;NO2;japan-soramame;ppm;0.006;2023-08-28T09:30:00+05:30;Japan
 135.279444;NO;japan-soramame;ppm;0.001;2023-08-28T09:30:00+05:30;Japan
 130.815278;NO;japan-soramame;ppm;0.001;2023-12-28T09:30:00+05:30;Japan
 130.055833;SO2;japan-soramame;ppm;0.0;2023-12-28T09:30:00+05:30;Japan
 136.055833;NO;japan-soramame;ppm;0.004;2023-11-07T04:30:00+05:30;Japan
 136.055833;NO2;japan-soramame;ppm;0.002;2023-11-07T04:30:00+05:30;Japan
 136.228611;NOX;japan-soramame;ppm;0.001;2023-11-07T04:30:00+05:30;Japan
 135.435556;SO2;japan-soramame;ppm;0.004;2023-10-16T13:30:00+05:30;Japan
 135.504167;NO;japan-soramame;ppm;0.003;2023-10-16T13:30:00+05:30;Japan
 135.564722;PM2.5;japan-soramame;µg/m³;12.0;2023-10-16T13:30:00+05:30;Japan
 135.588611;NO2;japan-soramame;ppm;0.018;2023-10-16T13:30:00+05:30;Japan
 135.6875;NOX;japan-soramame;ppm;0.018;2023-10-16T13:30:00+05:30;Japan
 135.681944;NO;japan-soramame;ppm;0.001;2023-10-16T13:30:00+05:30;Japan
 135.301667;PM2.5;japan-soramame;µg/m³;11.0;2023-10-16T13:30:00+05:30;Japan
 135.383889;NOX;japan-soramame;ppm;0.025;2023-10-16T13:30:00+05:30;Japan
 135.61277799999996;NO;japan-soramame;ppm;0.002;2023-10-16T13:30:00+05:30;Japan
 135.649444;NO;japan-soramame;ppm;0.001;2023-10-16T13:30:00+05:30;Japan
 135.588889;NOX;japan-soramame;ppm;0.016;2023-10-16T13:30:00+05:30;Japan
 48.047679;PM2.5;AirNow;µg/m³;38.0;2024-02-22T11:30:00+05:30;Kuwait
 103.652055;CO;Air4Thai;ppm;2.67;2023-06-13T05:30:00+05:30;Lao People's Dem. Rep.
 26.004169460000004;PM2.5;EEA Lithuania;µg/m³;2.20000004;2024-03-11T16:30:00+05:30;Lithuania
 21.17946;CO;EEA Lithuania;µg/m³;209.55599999999998;2024-03-11T16:30:00+05:30;Lithuania
 6.118470000000001;NO2;EEA Luxemburg;µg/m³;10.7;2024-03-11T17:30:00+05:30;Luxembourg
 5.97694;PM2.5;EEA Luxemburg;µg/m³;8.0;2024-03-11T17:30:00+05:30;Luxembourg
 24.121171000000004;O3;EEA Latvia;µg/m³;70.544;2024-03-11T17:30:00+05:30;Latvia
 24.121171000000004;CO;EEA Latvia;µg/m³;190.0;2024-03-11T17:30:00+05:30;Latvia
 21.591989;NO2;EEA Latvia;µg/m³;28.4;2022-01-03T14:30:00+05:30;Latvia
 19.281092;NO2;Montenegro;µg/m³;2.1;2024-01-30T21:30:00+05:30;Montenegro
 99.883842;SO2;Air4Thai;ppm;0.0;2024-03-01T14:30:00+05:30;Myanmar
 104.02813888888889;SO2;Tsag-Agaar.gov.mn;µg/m³;59.0;2019-12-31T17:30:00+05:30;Mongolia
 91.63391666666668;PM10;Tsag-Agaar.gov.mn;µg/m³;401.0;2019-12-31T05:30:00+05:30;Mongolia
 106.97203055555556;NO2;Tsag-Agaar.gov.mn;µg/m³;31.0;2019-12-31T05:30:00+05:30;Mongolia
 106.99790699999998;PM10;Agaar.mn;µg/m³;155.0;2019-03-14T04:00:00+05:30;Mongolia
 106.89419440000002;PM2.5;Agaar.mn;µg/m³;162.0;2019-03-14T03:30:00+05:30;Mongolia
 106.9213833;NO2;Agaar.mn;µg/m³;3.0;2019-03-07T15:30:00+05:30;Mongolia
 106.930189;PM2.5;StateAir_Ulaanbaatar;µg/m³;29.6;2016-11-09T21:30:00+05:30;Mongolia
 -102.276083;O3;AirNow;ppm;0.081;2024-03-08T08:30:00+05:30;Mexico
 -102.291222;CO;AirNow;ppm;1.0;2024-03-08T08:30:00+05:30;Mexico
 -100.81555555555998;PM10;Sinaica Mexico;µg/m³;30.33;2024-03-08T03:30:00+05:30;Mexico
